checkin,checkout,fuzzy_score,latitude,longitude,scraped_date,Competitive Status,destination,tbo_hotelcode,tbo_hotelname,tbo_chainname,thirdparty,thirdparty_price,tbo_price,price_diff_perc,suppliername,tbo_latitude,tbo_longitude,apw_bucket_new,checkin_day,checkout_day
2026-07-17,2026-07-18,100,12.9227352,100.881393,6/15/2026,Losing,Pattaya,6700227,Selina Place,,Otilla,1878,2006.06,-6.818956337,,12.922735,100.881394,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9228458,100.874207,6/15/2026,Losing,Pattaya,5331795,Marine Yensabai Hotel Pattaya,Independent,Otilla,2407,2597.28,-7.905276278,,12.922846,100.874205,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.922924,100.860367,6/15/2026,Winning,Pattaya,1015400,Royal Cliff Grand Hotel Pattaya,Independent,Otilla,17497,17197.22,1.713322284,,12.922924,100.860367,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.922965,100.872086,6/15/2026,Losing,Pattaya,6545773,Suncity Hotel Pattaya,,Otilla,3621,3631.31,-0.284727976,,12.922965,100.872083,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.923,100.8784,6/15/2026,Losing,Pattaya,1410421,Holidays Home,Independent,Otilla,1598,1703.79,-6.620150188,,12.923,100.8784,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9230118,100.877434,6/15/2026,Losing,Pattaya,1264510,Boutique City And Bravo Hotel Pattaya,Independent,Otilla,1929,2196.79,-13.88232245,,12.924143,100.878056,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9230986,100.8597,6/15/2026,Losing,Pattaya,1015397,Royal Cliff Beach Terrace Hotel Pattaya,Independent,Otilla,16016,16041.74,-0.160714286,,12.923099,100.859703,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9231281,100.8814,6/15/2026,Winning,Pattaya,6467171,Tycoon Holiday Hotel,,Otilla,2640,1942.19,26.43219697,,12.921828,100.88403,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9232464,100.872643,6/15/2026,Losing,Pattaya,1272043,Camelot Hotel Pattaya,Independent,Otilla,2757,2840.66,-3.034457744,,12.923246,100.872639,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9233313,100.860382,6/15/2026,Losing,Pattaya,1015398,Royal Cliff Beach Hotel Pattaya,Independent,Otilla,13753,13885.29,-0.961899222,,12.923504,100.86012,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9233694,100.876091,6/15/2026,Losing,Pattaya,1475491,Iris Residence,Independent,Otilla,2356,2369.02,-0.552631579,,12.92346,100.87615,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92337,100.891449,6/15/2026,Losing,Pattaya,1613843,The Corner Lodge,Independent,Otilla,2028,2052.53,-1.209566075,,12.92341,100.891427,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92344,100.882851,6/15/2026,Winning,Pattaya,1448770,Land Royal Residence Pattaya,Independent,Otilla,2341,2309.07,1.363947031,,12.92344,100.882848,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9234877,100.875832,6/15/2026,Losing,Pattaya,6457731,Bensri Residence Pattaya,,Otilla,2378,2427.16,-2.067283431,,12.923488,100.875831,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9235153,100.873413,6/15/2026,Losing,Pattaya,5020243,M CASA HOTEL PATTAYA,,Otilla,3299,3455.94,-4.757199151,,12.92368065,100.8731941,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9235926,100.874794,6/15/2026,Losing,Pattaya,6541371,Titanic Residence - 7 minute walk to the Beach,,Otilla,5401,6947.32,-28.63025366,,12.923506,100.874786,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.923646,100.867195,6/15/2026,Losing,Pattaya,1382153,Balihai Bay,Independent,Otilla,4129,4205.56,-1.854201986,,12.923646,100.867195,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92371,100.881966,6/15/2026,Winning,Pattaya,1248564,Diamond City Place,Independent,Otilla,2027,2015.42,0.571287617,,12.92371,100.881966,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92379,100.8822,6/15/2026,Losing,Pattaya,6483368,Banana Guesthouse South Pattaya,,Otilla,3475,3514.08,-1.124604317,,12.923782,100.882185,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9238148,100.882881,6/15/2026,Losing,Pattaya,6485920,Pattaya Pool Villa 3 Bedrooms,,Otilla,105116,106292.87,-1.119591689,,12.924036,100.883322,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9239473,100.787674,6/15/2026,Losing,Pattaya,1478589,Sea Beach Koh Larn 2,Independent,Otilla,2292,2509.15,-9.47425829,,12.917556,100.786483,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9239674,100.874252,6/15/2026,Losing,Pattaya,6493506,Babylon Residence Inn pattaya,,Otilla,1794,2128.56,-18.64882943,,12.923967,100.874255,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92398,100.8741,6/15/2026,Losing,Pattaya,1422643,Babylon Palace Hotel,Independent,Otilla,1817,1891.9,-4.122179417,,12.923978,100.874099,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9241714,100.78894,6/15/2026,Losing,Pattaya,1451917,Suntosa Resort,Independent,Otilla,4054,4072.06,-0.44548594,,12.924171,100.788943,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9241724,100.786362,6/15/2026,Losing,Pattaya,6463069,Sun and Sea Kohlarn,,Otilla,3398,10327.06,-203.9158328,,12.924172,100.786358,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9241848,100.868774,6/15/2026,Losing,Pattaya,1148847,SIAM BAYSHORE RESORT PATTAYA,Independent,Otilla,7099,7127.71,-0.404423158,,12.923322,100.870374,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92429,100.787628,6/15/2026,Losing,Pattaya,6539113,Room Kohlarn Resort,,Otilla,2813,5063.26,-79.99502311,,12.929112,100.788868,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9243364,100.788933,6/15/2026,Losing,Pattaya,1697258,Toonja Kohlarn,Independent,Otilla,3043,3242.82,-6.566546172,,12.924197,100.788868,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92445,100.775879,6/15/2026,Losing,Pattaya,6526099,Tawaen Caza Sky Camping,,Otilla,4459,4695.48,-5.303431263,,12.924714,100.777165,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92463,100.878181,6/15/2026,Losing,Pattaya,1665843,Asana Hotel & Residence,Independent,Otilla,4471,4607.08,-3.043614404,,12.92463,100.87818,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92468,100.873,6/15/2026,Losing,Pattaya,1023449,Marine Plaza Hotel Pattaya,Independent,Otilla,3178,3304.64,-3.984896161,,12.92468,100.873,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9246883,100.775352,6/15/2026,Losing,Pattaya,1653988,Sealey Resort Koh Larn,Independent,Otilla,4551,4640.48,-1.966161283,,12.924688,100.775352,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9247036,100.873367,6/15/2026,Losing,Pattaya,1686349,7 Days Premium Hotel Pattaya,Independent,Otilla,2169,2195.08,-1.202397418,,12.924704,100.873369,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9247208,100.86956,6/15/2026,Losing,Pattaya,1631113,Windy Inn,,Otilla,3428,3641.95,-6.241248541,,12.92487,100.86978,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92494,100.873627,6/15/2026,Losing,Pattaya,1655605,KKinn South Pattaya Hotel,Independent,Otilla,2187,2346.83,-7.308184728,,12.92494,100.873627,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9249563,100.787735,6/15/2026,Losing,Pattaya,6459004,Halo Sea Kohlarn,,Otilla,2778,2796.06,-0.650107991,,12.925001,100.787805,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.924964,100.778275,6/15/2026,Losing,Pattaya,6529905,IP Plus Beach Resort,,Otilla,7530,7730.38,-2.661088977,,12.924809,100.778456,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.924964,100.873657,6/15/2026,Losing,Pattaya,1153518,The Beverly Hotel Pattaya,Independent,Otilla,5458,5615.41,-2.884023452,,12.924964,100.873659,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9250431,100.873772,6/15/2026,Losing,Pattaya,1824464,Ambrosial Suites,Independent,Otilla,3887,3936.22,-1.266272189,,12.925014,100.87382,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92521,100.779518,6/15/2026,Losing,Pattaya,1698889,Tawaen Beach Resort,Independent,Otilla,7588,7752.91,-2.173299947,,12.92521,100.77952,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9252663,100.884781,6/15/2026,Losing,Pattaya,1266876,Four Seasons Place,Independent,Otilla,4094,4113.75,-0.482413288,,12.925266,100.88478,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9253368,100.907051,6/15/2026,Losing,Pattaya,6146344,Pf Resort,OYO Rooms,Otilla,1711,1763.19,-3.050263004,,12.924961,100.90676,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9253426,100.874039,6/15/2026,Winning,Pattaya,1445531,Dream Hotel,Independent,Otilla,1972,1896.32,3.837728195,,12.92528,100.87385,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92571,100.78756,6/15/2026,Losing,Pattaya,6543135,Ti amo Kohlarn,,Otilla,4746,4768.34,-0.470712179,,12.926076,100.788162,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9258261,100.881409,6/15/2026,Losing,Pattaya,1558023,The Links Hotel Pattaya,Independent,Otilla,1680,1689.7,-0.577380952,,12.925826,100.881411,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.926054,100.874077,6/15/2026,Losing,Pattaya,1403518,The Green View,,Otilla,4484,4568.83,-1.891837645,,12.92605,100.87408,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9260712,100.882446,6/15/2026,Losing,Pattaya,1360923,Golden Sea Pattaya Hotel,Independent,Otilla,2615,2623.74,-0.334225621,,12.926437,100.882999,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9261551,100.875175,6/15/2026,Losing,Pattaya,6535332,Nine Blue Boutique,,Otilla,2035,2077.28,-2.077641278,,12.926179,100.874041,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9262781,100.873055,6/15/2026,Losing,Pattaya,1445560,P72 Hotel,Independent,Otilla,1852,1992.54,-7.588552916,,12.92617,100.87299,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9263973,100.874321,6/15/2026,Losing,Pattaya,1428729,W14 Pattaya,Independent,Otilla,5095,5232.82,-2.705004907,,12.926421,100.874358,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9264421,100.786758,6/15/2026,Winning,Pattaya,1560651,The Castello Resort,Independent,Otilla,3554,3221.57,9.353685988,,12.926442,100.786761,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.926445,100.873245,6/15/2026,Winning,Pattaya,1457295,Cloudotel Walking Street,Independent,Otilla,4577,4557.65,0.422766004,,12.926587,100.875551,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9265814,100.882423,6/15/2026,Winning,Pattaya,5000412,Holiday Inn Express Pattaya Central by IHG,IHG,Otilla,4219,4174.55,1.053567196,,12.926576,100.882419,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9267082,100.772476,6/15/2026,Losing,Pattaya,6520716,Cape Haven Koh Larn,,Otilla,37073,37200.57,-0.344104874,,12.926708,100.772473,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9270306,100.877419,6/15/2026,Winning,Pattaya,1560209,Smile Court Pattaya,Independent,Otilla,3129,2874,8.149568552,,12.9269,100.877588,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9271469,100.886421,6/15/2026,Losing,Pattaya,1445555,Access Inn Pattaya,OYO Rooms,Otilla,3120,3140.59,-0.659935897,,12.927147,100.886418,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9272146,100.875259,6/15/2026,Losing,Pattaya,1445533,Honey Lodge,Independent,Otilla,2582,2758.58,-6.838884586,,12.92732,100.87522,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9272327,100.880859,6/15/2026,Winning,Pattaya,1653420,The Whisper Hotel,Independent,Otilla,3659,3655.35,0.099754031,,12.927161,100.880788,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92725,100.888779,6/15/2026,Losing,Pattaya,6478756,Smart Place Pattaya,,Otilla,1609,1615.26,-0.389061529,,12.92725,100.888781,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9273138,100.886665,6/15/2026,Losing,Pattaya,1363598,Vogue Pattaya Hotel,Independent,Otilla,2483,2563.08,-3.22513089,,12.927464,100.88586,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9273329,100.88047,6/15/2026,Losing,Pattaya,1375363,Kokotel Pattaya South Beach,Independent,Otilla,2695,2870.1,-6.497217069,,12.927207,100.880748,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9274282,100.886208,6/15/2026,Losing,Pattaya,1612194,Admire House,Independent,Otilla,2517,2700.97,-7.309098133,,12.927428,100.88621,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9275265,100.878014,6/15/2026,Winning,Pattaya,1231964,Welcome Plaza,Independent,Otilla,3380,3210.67,5.009763314,,12.927526,100.878015,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9275579,100.877228,6/15/2026,Losing,Pattaya,6130538,Encore Sea View,Independent,Otilla,1610,1886.71,-17.18695652,,12.927652,100.877246,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92761,100.874832,6/15/2026,Losing,Pattaya,1488470,At Sea Residence,Independent,Otilla,3059,3077.7,-0.611310886,,12.92761,100.87483,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9276428,100.874931,6/15/2026,Losing,Pattaya,1445448,The Red Balcony Inn,Independent,Otilla,2352,2366.78,-0.628401361,,12.927643,100.87493,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9276714,100.88575,6/15/2026,Winning,Pattaya,1559429,Jasmine House @ Pattaya,Independent,Otilla,5906,5776.12,2.199119539,,12.927671,100.885751,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9277277,100.887314,6/15/2026,Losing,Pattaya,1474394,LK President,LK Hotel Group,Otilla,4188,4681.56,-11.78510029,,12.927728,100.887313,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9277468,100.88356,6/15/2026,Winning,Pattaya,5019883,Amethyst Hotel Pattaya,,Otilla,7875,7429.3,5.65968254,,12.927747,100.883557,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9278,100.8803,6/15/2026,Losing,Pattaya,1272066,Royal Twins Palace Hotel,Independent,Otilla,3401,3421.2,-0.593942958,,12.9278,100.8803,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9278049,100.895859,6/15/2026,Losing,Pattaya,6480838,Welnez World Residence Pattaya,,Otilla,2253,2274.11,-0.936972925,,12.927805,100.895855,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92791,100.883553,6/15/2026,Losing,Pattaya,1619636,Pace Residence Pattaya,Independent,Otilla,1703,1850.4,-8.655314151,,12.92791,100.88355,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.927947,100.895355,6/15/2026,Losing,Pattaya,1078024,LK Legend,LK Hotel Group,Otilla,2883,3093.96,-7.317377732,,12.927947,100.895353,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9279566,100.884895,6/15/2026,Losing,Pattaya,5201706,Sutus Court 3,Independent,Otilla,1721,1744.76,-1.380592679,,12.92836,100.884434,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92802,100.879143,6/15/2026,Losing,Pattaya,1271977,Royal Palace Hotel Pattaya,Independent,Otilla,3661,3684.35,-0.637803879,,12.92802,100.87914,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9280462,100.885117,6/15/2026,Losing,Pattaya,5142639,Sutus Court 2,Independent,Otilla,2117,2141.53,-1.158715163,,12.928095,100.884298,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9280481,100.88604,6/15/2026,Losing,Pattaya,1640112,Travellers Rest Hotel,Independent,Otilla,3019,3030.34,-0.375621067,,12.928048,100.886042,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9280577,100.8843,6/15/2026,Losing,Pattaya,6439025,Sutus Court 5,,Otilla,1654,1662.15,-0.492744861,,12.928216,100.884616,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9280882,100.884445,6/15/2026,Losing,Pattaya,5162699,Sutus Court 4,Independent,Otilla,1729,1779.02,-2.893001735,,12.928088,100.884447,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.928091,100.876007,6/15/2026,Losing,Pattaya,1428858,Taj Place Residency,Independent,Otilla,1793,2812.01,-56.83268265,,12.928091,100.876009,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9280968,100.881088,6/15/2026,Losing,Pattaya,1099599,Heeton Concept Hotel Pattaya by Compass Hospitality,Accor,Otilla,3117,3165.95,-1.570420276,,12.928097,100.88109,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.928174,100.878906,6/15/2026,Losing,Pattaya,1440572,Seedling House,Independent,Otilla,1415,1422.69,-0.543462898,,12.928174,100.878908,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9282007,100.884407,6/15/2026,Losing,Pattaya,5148572,Sutus Court 1,Independent,Otilla,2683,2699.3,-0.607528886,,12.928253,100.884553,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9282026,100.886757,6/15/2026,Losing,Pattaya,1456883,Chaiyapoon Inn,Independent,Otilla,1512,1513.77,-0.117063492,,12.92825,100.886793,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9282618,100.885468,6/15/2026,Losing,Pattaya,1612254,New Nikom Court,Independent,Otilla,1819,1912.33,-5.130841121,,12.92822,100.88569,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9282656,100.884552,6/15/2026,Losing,Pattaya,6582829,Sutus Court 7,,Otilla,1731,1828.36,-5.624494512,,12.929064,100.884921,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9282961,100.884178,6/15/2026,Losing,Pattaya,6248151,Honey Boutique,,Otilla,2852,4777.24,-67.50490884,,12.930845,100.884183,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9283352,100.876488,6/15/2026,Losing,Pattaya,1629897,New Pind Balluchi Inn,Independent,Otilla,5674,5971.13,-5.236693691,,12.928335,100.876487,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9283752,100.8795,6/15/2026,Winning,Pattaya,6548436,Go2bed Pattaya,,Otilla,3237,3222.75,0.440222428,,12.928383,100.879499,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9283972,100.788376,6/15/2026,Losing,Pattaya,6510833,MADUSEA GRAND VILLA,,Otilla,39105,39227.35,-0.312875591,,12.928397,100.788374,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9284039,100.885307,6/15/2026,Winning,Pattaya,1272117,Opey De Place,Independent,Otilla,2606,2590.02,0.613200307,,12.928188,100.885357,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9284306,100.788406,6/15/2026,Losing,Pattaya,1925191,Koh Larn Riviera,,Otilla,4858,5054.77,-4.050432277,,12.928332,100.788404,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9286022,100.881432,6/15/2026,Losing,Pattaya,1263618,Travelodge Pattaya,Independent,Otilla,2774,2834.79,-2.191420332,,12.928602,100.88143,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9286327,100.8847,6/15/2026,Losing,Pattaya,1419009,Maleez Lodge Hotel and Restaurant,Independent,Otilla,1955,2115.54,-8.211764706,,12.928633,100.884697,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9287281,100.878113,6/15/2026,Losing,Pattaya,1298375,Aya Boutique Hotel Pattaya,Independent,Otilla,3920,4063.24,-3.654081633,,12.928728,100.87811,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9289179,100.8846,6/15/2026,Losing,Pattaya,1847396,Dragon Boutique Apartment,Independent,Otilla,1561,1570.66,-0.618834081,,12.928918,100.884598,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9291725,100.877121,6/15/2026,Losing,Pattaya,1170125,LK Residence,LK Hotel Group,Otilla,4145,4247.9,-2.482509047,,12.930157,100.883049,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9291973,100.884308,6/15/2026,Losing,Pattaya,1613094,Harrys Hotel Bar & Restaurant,Independent,Otilla,2481,2620.67,-5.629584845,,12.929192,100.884416,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9292259,100.878929,6/15/2026,Losing,Pattaya,1150458,Avani Pattaya Resort,Minor Hotels,Otilla,11850,12362.31,-4.323291139,,12.929226,100.878932,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9293013,100.885132,6/15/2026,Losing,Pattaya,1485035,Katesiree House,Independent,Otilla,2695,2897.6,-7.517625232,,12.929301,100.885131,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9293118,100.884148,6/15/2026,Losing,Pattaya,1682946,Zip Lounge & Apartments,Independent,Otilla,1921,1933.13,-0.631441957,,12.929312,100.884148,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92932,100.884483,6/15/2026,Losing,Pattaya,1283312,LK Metropole Pattaya,LK Hotel Group,Otilla,3239,4607.75,-42.25841309,,12.92932,100.88448,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.92934,100.884079,6/15/2026,Losing,Pattaya,1652331,Bliss Mansion,Independent,Otilla,2764,2780.34,-0.591172214,,12.92934,100.88408,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9294786,100.886314,6/15/2026,Losing,Pattaya,1651733,P Plus Hotel,Independent,Otilla,2173,2195.08,-1.016106765,,12.929479,100.886317,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9295816,100.882614,6/15/2026,Losing,Pattaya,6486477,Central Pattaya Condo High Floor With A View,,Otilla,4008,4052.94,-1.121257485,,12.93031,100.882171,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9295826,100.881561,6/15/2026,Losing,Pattaya,6486478,Best Pool With 360 View of Pattaya & Best Location,,Otilla,6318,6417.3,-1.571699905,,12.929583,100.881558,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9296131,100.882462,6/15/2026,Winning,Pattaya,1386721,Chada Thai House,Independent,Otilla,2960,2944.45,0.525337838,,12.929613,100.882458,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9296656,100.877838,6/15/2026,Losing,Pattaya,6266092,Penthouse Pattaya,,Otilla,2888,5949.89,-106.0211219,,12.929666,100.87784,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9297256,100.882286,6/15/2026,Losing,Pattaya,1651878,Arcadia Mansion,Independent,Otilla,2169,2296.66,-5.885661595,,12.929726,100.882289,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9297438,100.788307,6/15/2026,Winning,Pattaya,1629711,Check-in Resort Koh Larn,Independent,Otilla,4672,4657.64,0.307363014,,12.929744,100.788307,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9298286,100.879471,6/15/2026,Losing,Pattaya,1423931,Max Hotel,Independent,Otilla,2303,2729.12,-18.50282241,,12.92978,100.87953,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9298668,100.88343,6/15/2026,Losing,Pattaya,1266857,Areca Lodge,Independent,Otilla,5395,5747.98,-6.542724745,,12.929867,100.883433,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9299183,100.884239,6/15/2026,Losing,Pattaya,1910746,Crystal Suites Pattaya,,Otilla,2911,2971.97,-2.094469255,,12.9299,100.884,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9299574,100.880089,6/15/2026,Losing,Pattaya,1023309,The One Hotel Bay Breeze Pattaya,Independent,Otilla,2132,3055.22,-43.30300188,,12.93168,100.883251,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9301729,100.884483,6/15/2026,Losing,Pattaya,1490810,Pasadena Lodge,Independent,Otilla,1320,1525.53,-15.57045455,,12.930173,100.884485,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9301977,100.878792,6/15/2026,Losing,Pattaya,6456135,PJ Hostel & Bar,,Otilla,2633,2688.06,-2.091150779,,12.930147,100.878875,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9302378,100.878914,6/15/2026,Losing,Pattaya,1545299,Sureena Hotel,Independent,Otilla,2332,3158.97,-35.46183533,,12.930238,100.878915,31-45 days,Friday,Saturday
2026-07-17,2026-07-18,100,12.9302731,100.881813,6/15/2026,Losing,Pattaya,6485437,"Best Location of Pattaya, Sky Pool, Next To Beach",,Otilla,5947,5994.71,-0.802253237,,12.930273,100.881814,31-45 days,Friday,Saturday
